date,year,month,day,portid,portname,country,ISO3,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export
2025-11-21,2025,11,21,port2044,El Dekheila,Egypt,EGY,1,0,1,0,1,2,3,2192,0,1703,0,438,3895,4334,2179,0,1060,0,0,3240,3240
2025-11-21,2025,11,21,port23,Alexandria,Egypt,EGY,4,5,3,1,2,13,15,2732,112953,2374,0,33751,118060,151812,15818,13256,3137,0,37724,32212,69936
2025-11-22,2025,11,22,port2044,El Dekheila,Egypt,EGY,3,1,0,0,1,4,5,2192,161899,0,0,30402,164092,194494,7953,0,0,0,0,7953,7953
2025-11-22,2025,11,22,port23,Alexandria,Egypt,EGY,4,2,4,0,2,10,12,19566,64356,4116,0,17701,88039,105741,50920,0,4889,0,8267,55810,64077
2025-11-23,2025,11,23,port2044,El Dekheila,Egypt,EGY,0,3,0,0,0,3,3,0,84705,0,0,0,84705,84705,0,46146,0,0,0,46146,46146
2025-11-23,2025,11,23,port23,Alexandria,Egypt,EGY,4,2,1,0,1,7,8,9752,50805,0,0,25112,60557,85669,27389,3314,3908,0,0,34611,34611
2025-11-24,2025,11,24,port2044,El Dekheila,Egypt,EGY,1,0,0,0,2,1,3,2384,0,0,0,5905,2384,8289,0,0,0,0,37505,0,37505
2025-11-24,2025,11,24,port23,Alexandria,Egypt,EGY,4,3,4,0,5,11,16,27719,80302,5649,0,26371,113670,140042,28209,6628,2347,0,7556,37184,44740
2025-11-25,2025,11,25,port2044,El Dekheila,Egypt,EGY,3,2,0,0,0,5,5,13441,35269,0,0,0,48710,48710,2930,0,0,0,0,2930,2930
2025-11-25,2025,11,25,port23,Alexandria,Egypt,EGY,3,4,3,1,1,11,12,8672,76441,3709,1367,7871,90190,98062,31852,34891,5736,0,2120,72480,74600
2025-11-26,2025,11,26,port2044,El Dekheila,Egypt,EGY,1,2,2,0,4,5,9,0,48569,1116,0,5905,49685,55591,1772,4840,2051,0,15660,8664,24324
2025-11-26,2025,11,26,port23,Alexandria,Egypt,EGY,3,2,4,2,1,11,12,13192,31961,20493,3614,0,69262,69262,13488,3314,739,0,1789,17541,19331
2025-11-27,2025,11,27,port2044,El Dekheila,Egypt,EGY,3,1,2,0,0,6,6,4385,37474,2774,0,0,44634,44634,10753,4840,0,0,0,15594,15594
2025-11-27,2025,11,27,port23,Alexandria,Egypt,EGY,4,0,3,0,0,7,7,124227,0,5564,0,0,129791,129791,15852,0,1840,0,0,17693,17693
2025-11-28,2025,11,28,port2044,El Dekheila,Egypt,EGY,1,3,0,0,2,4,6,0,193048,0,0,11810,193048,204859,2081,4840,0,0,18197,6921,25118
2025-11-28,2025,11,28,port23,Alexandria,Egypt,EGY,4,2,2,1,1,9,10,40659,79460,3709,750,0,124580,124580,20540,3314,1227,0,6381,25082,31463
2025-11-29,2025,11,29,port2044,El Dekheila,Egypt,EGY,2,1,0,0,0,3,3,487,24083,0,0,0,24571,24571,0,0,0,0,0,0,0
2025-11-29,2025,11,29,port23,Alexandria,Egypt,EGY,5,0,1,0,0,6,6,8672,0,1854,0,0,10527,10527,73374,0,613,0,0,73988,73988
2025-11-30,2025,11,30,port2044,El Dekheila,Egypt,EGY,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2221,0,0,0,0,2221,2221
2025-11-30,2025,11,30,port23,Alexandria,Egypt,EGY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-01,2025,12,1,port2044,El Dekheila,Egypt,EGY,3,4,1,0,2,8,10,7412,126861,506,0,31858,134780,166638,4359,69993,0,0,30001,74353,104355
2025-12-01,2025,12,1,port23,Alexandria,Egypt,EGY,5,4,9,1,4,19,23,15997,112316,37140,2820,10499,168274,178773,41701,8699,3068,0,7942,53468,61411
2025-12-02,2025,12,2,port2044,El Dekheila,Egypt,EGY,3,1,2,0,1,6,7,4960,37474,1703,0,5905,44137,50043,6099,4840,4749,0,9098,15688,24787
2025-12-02,2025,12,2,port23,Alexandria,Egypt,EGY,3,2,3,0,0,8,8,40729,47529,3709,0,0,91969,91969,8496,6628,2612,0,0,17737,17737
2025-12-03,2025,12,3,port2044,El Dekheila,Egypt,EGY,3,3,0,0,0,6,6,25036,132904,0,0,0,157940,157940,2179,9680,0,0,0,11860,11860
2025-12-03,2025,12,3,port23,Alexandria,Egypt,EGY,5,1,2,0,1,8,9,17952,0,3397,0,0,21349,21349,85989,0,1353,0,2641,87342,89984
2025-12-04,2025,12,4,port2044,El Dekheila,Egypt,EGY,3,3,0,0,1,6,7,3472,125857,0,0,0,129330,129330,7380,4840,0,0,0,12220,12220
2025-12-04,2025,12,4,port23,Alexandria,Egypt,EGY,4,0,0,1,2,5,7,71920,0,0,1357,27448,73278,100726,19086,0,0,30,3494,19116,22611
2025-12-05,2025,12,5,port2044,El Dekheila,Egypt,EGY,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,28704,0,28704
2025-12-05,2025,12,5,port23,Alexandria,Egypt,EGY,4,2,3,1,0,10,10,86023,12603,6223,649,0,105500,105500,8496,0,613,116,0,9226,9226
2025-12-06,2025,12,6,port2044,El Dekheila,Egypt,EGY,3,2,2,0,0,7,7,1112,74949,1703,0,0,77765,77765,2620,9680,4844,0,0,17146,17146
2025-12-06,2025,12,6,port23,Alexandria,Egypt,EGY,5,2,1,0,1,8,9,26002,93107,1854,0,27090,120965,148055,35201,0,613,0,0,35815,35815
2025-12-07,2025,12,7,port2044,El Dekheila,Egypt,EGY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-07,2025,12,7,port23,Alexandria,Egypt,EGY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-08,2025,12,8,port2044,El Dekheila,Egypt,EGY,0,1,1,0,0,2,2,0,34312,0,0,0,34312,34312,0,0,2051,0,0,2051,2051
2025-12-08,2025,12,8,port23,Alexandria,Egypt,EGY,2,2,5,0,4,9,13,134800,48485,5564,0,61402,188850,250253,23929,0,4733,0,0,28662,28662
2025-12-09,2025,12,9,port2044,El Dekheila,Egypt,EGY,2,1,1,0,1,4,5,0,50077,669,0,5905,50746,56652,13915,0,0,0,9098,13915,23014
2025-12-09,2025,12,9,port23,Alexandria,Egypt,EGY,5,4,6,1,6,16,22,60820,65228,5093,2639,62805,133782,196588,8496,17059,1850,0,2853,27407,30260
2025-12-10,2025,12,10,port2044,El Dekheila,Egypt,EGY,0,2,0,0,1,2,3,0,72633,0,0,0,72633,72633,0,50978,0,0,7397,50978,58376
2025-12-10,2025,12,10,port23,Alexandria,Egypt,EGY,2,2,1,1,0,6,6,16042,23764,1854,1894,0,43556,43556,18886,3314,613,0,0,22814,22814
2025-12-11,2025,12,11,port2044,El Dekheila,Egypt,EGY,1,1,1,0,0,3,3,2192,43707,1729,0,0,47629,47629,2179,0,786,0,0,2966,2966
2025-12-11,2025,12,11,port23,Alexandria,Egypt,EGY,5,7,2,0,0,14,14,32685,165894,1640,0,0,200220,200220,157353,19884,710,0,0,177948,177948
2025-12-12,2025,12,12,port2044,El Dekheila,Egypt,EGY,4,1,1,0,1,6,7,5145,171502,0,0,0,176648,176648,6659,0,3277,0,2396,9937,12334
2025-12-12,2025,12,12,port23,Alexandria,Egypt,EGY,5,2,2,0,0,9,9,36329,78648,1542,0,0,116521,116521,33017,3314,6364,0,0,42696,42696
2025-12-13,2025,12,13,port2044,El Dekheila,Egypt,EGY,4,0,1,0,1,5,6,4385,0,1733,0,0,6118,6118,8527,0,0,0,214,8527,8741
2025-12-13,2025,12,13,port23,Alexandria,Egypt,EGY,8,1,2,0,2,11,13,31422,27863,3709,0,28073,62996,91070,94397,0,1227,0,0,95624,95624
2025-12-14,2025,12,14,port2044,El Dekheila,Egypt,EGY,4,3,1,0,0,8,8,4385,124894,195,0,0,129474,129474,6933,51939,0,0,0,58873,58873
2025-12-14,2025,12,14,port23,Alexandria,Egypt,EGY,4,1,4,0,0,9,9,13884,59416,5564,0,0,78865,78865,16362,0,2361,0,0,18723,18723
2025-12-15,2025,12,15,port2044,El Dekheila,Egypt,EGY,1,1,0,0,0,2,2,0,54885,0,0,0,54885,54885,0,0,0,0,0,0,0
2025-12-15,2025,12,15,port23,Alexandria,Egypt,EGY,5,1,2,0,1,8,9,4434,0,13319,0,1844,17754,19598,40408,19138,1507,0,0,61053,61053
2025-12-16,2025,12,16,port2044,El Dekheila,Egypt,EGY,3,2,1,0,2,6,8,10311,69731,0,0,127,80042,80170,2295,55042,3168,0,473,60506,60979
2025-12-16,2025,12,16,port23,Alexandria,Egypt,EGY,2,4,1,0,2,7,9,20901,78986,1854,0,45584,101742,147327,2375,10227,613,0,0,13216,13216
2025-12-17,2025,12,17,port2044,El Dekheila,Egypt,EGY,3,1,2,0,0,6,6,20958,51968,168,0,0,73095,73095,3761,0,0,0,0,3761,3761
2025-12-17,2025,12,17,port23,Alexandria,Egypt,EGY,7,3,0,0,2,10,12,128518,79402,0,0,0,207920,207920,137838,3314,0,0,7150,141152,148302
2025-12-18,2025,12,18,port2044,El Dekheila,Egypt,EGY,3,0,1,0,0,4,4,16767,0,1703,0,0,18471,18471,2179,0,1060,0,0,3240,3240
2025-12-18,2025,12,18,port23,Alexandria,Egypt,EGY,3,2,2,0,1,7,8,18932,47529,167,0,0,66629,66629,8496,6628,1474,0,0,16599,16599
2025-12-19,2025,12,19,port2044,El Dekheila,Egypt,EGY,2,2,1,0,1,5,6,0,52450,1729,0,0,54179,54179,2198,0,786,0,3304,2985,6289
2025-12-19,2025,12,19,port23,Alexandria,Egypt,EGY,3,3,5,1,3,12,15,2921,23764,3960,1357,17309,32004,49313,3193,32715,0,30,8825,35938,44764
2025-12-20,2025,12,20,port2044,El Dekheila,Egypt,EGY,4,2,0,0,1,6,7,13611,74949,0,0,35796,88560,124356,4359,9680,0,0,0,14040,14040
2025-12-20,2025,12,20,port23,Alexandria,Egypt,EGY,5,2,5,0,1,12,13,100128,24889,3982,0,33071,129000,162072,41182,5319,6610,0,0,53113,53113
2025-12-21,2025,12,21,port2044,El Dekheila,Egypt,EGY,2,5,0,0,0,7,7,1434,166763,0,0,0,168197,168197,3469,14520,0,0,0,17990,17990
2025-12-21,2025,12,21,port23,Alexandria,Egypt,EGY,2,1,1,0,1,4,5,15622,28741,1854,0,0,46218,46218,8958,0,613,0,25651,9572,35224
2025-12-22,2025,12,22,port2044,El Dekheila,Egypt,EGY,4,3,1,0,0,8,8,27198,85341,1703,0,0,114243,114243,523,0,1060,0,0,1583,1583
2025-12-22,2025,12,22,port23,Alexandria,Egypt,EGY,7,5,6,1,3,19,22,50430,95377,22699,379,9151,168887,178039,27379,3314,1966,0,3978,32660,36639
2025-12-23,2025,12,23,port2044,El Dekheila,Egypt,EGY,2,0,0,0,1,2,3,0,0,0,0,691,0,691,3585,0,0,0,0,3585,3585
2025-12-23,2025,12,23,port23,Alexandria,Egypt,EGY,5,3,3,1,0,12,12,10263,53442,10940,0,0,74646,74646,44758,0,1227,0,0,45986,45986
2025-12-24,2025,12,24,port2044,El Dekheila,Egypt,EGY,2,2,3,0,1,7,8,1611,74949,3316,0,33072,79877,112949,1136,9680,1363,0,0,12180,12180
2025-12-24,2025,12,24,port23,Alexandria,Egypt,EGY,4,0,4,0,2,8,10,8587,0,2887,0,0,11474,11474,26336,0,2619,0,2242,28956,31198
2025-12-25,2025,12,25,port2044,El Dekheila,Egypt,EGY,3,3,1,0,0,7,7,4385,137748,0,0,0,142133,142133,4359,4840,2468,0,0,11669,11669
2025-12-25,2025,12,25,port23,Alexandria,Egypt,EGY,6,3,3,0,4,12,16,0,47529,1335,0,66721,48865,115586,33408,59753,914,0,2605,94076,96682
2025-12-26,2025,12,26,port2044,El Dekheila,Egypt,EGY,0,1,1,0,0,2,2,0,27276,1703,0,0,28980,28980,0,0,1060,0,0,1060,1060
2025-12-26,2025,12,26,port23,Alexandria,Egypt,EGY,4,2,1,1,1,8,9,24317,47529,1542,155,8654,73545,82200,18886,6628,739,0,3494,26254,29749
2025-12-27,2025,12,27,port2044,El Dekheila,Egypt,EGY,2,2,0,0,0,4,4,2192,71288,0,0,0,73481,73481,4171,16485,0,0,0,20656,20656
2025-12-27,2025,12,27,port23,Alexandria,Egypt,EGY,2,3,4,0,1,9,10,15940,77679,5252,0,0,98872,98872,16993,6628,2211,0,2912,25833,28745
2025-12-28,2025,12,28,port2044,El Dekheila,Egypt,EGY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-28,2025,12,28,port23,Alexandria,Egypt,EGY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-12-29,2025,12,29,port2044,El Dekheila,Egypt,EGY,2,0,1,0,0,3,3,2192,0,0,0,0,2192,2192,3613,0,2501,0,0,6115,6115
2025-12-29,2025,12,29,port23,Alexandria,Egypt,EGY,2,4,3,0,1,9,10,0,75874,3552,0,1844,79427,81272,160813,26433,1353,0,0,188600,188600
2025-12-30,2025,12,30,port2044,El Dekheila,Egypt,EGY,3,3,0,0,2,6,8,19735,81664,0,0,724,101400,102124,14695,21869,0,0,29305,36564,65870
2025-12-30,2025,12,30,port23,Alexandria,Egypt,EGY,5,2,5,0,4,12,16,171177,0,9675,0,10905,180852,191758,22180,61436,6261,0,9879,89879,99758
2025-12-31,2025,12,31,port2044,El Dekheila,Egypt,EGY,2,4,2,0,0,8,8,0,144670,12566,0,0,157237,157237,1097,9680,786,0,0,11564,11564
2025-12-31,2025,12,31,port23,Alexandria,Egypt,EGY,4,3,4,0,1,11,12,37688,68065,5922,0,20615,111675,132290,8496,6628,2371,0,0,17496,17496
2026-01-01,2026,1,1,port2044,El Dekheila,Egypt,EGY,4,1,1,0,3,6,9,5034,28414,444,0,8818,33894,42712,6618,0,0,0,10327,6618,16946
2026-01-01,2026,1,1,port23,Alexandria,Egypt,EGY,3,1,5,1,0,10,10,46082,23764,6022,1834,0,77704,77704,7464,3314,1966,0,0,12745,12745
2026-01-02,2026,1,2,port2044,El Dekheila,Egypt,EGY,1,0,2,0,0,3,3,0,0,1896,0,0,1896,1896,17703,0,1864,0,0,19567,19567
2026-01-02,2026,1,2,port23,Alexandria,Egypt,EGY,4,2,0,0,0,6,6,56687,36293,0,0,0,92981,92981,12237,3314,0,0,0,15551,15551
2026-01-03,2026,1,3,port2044,El Dekheila,Egypt,EGY,1,2,2,0,0,5,5,0,43845,6425,0,0,50271,50271,2431,51394,786,0,0,54612,54612
2026-01-03,2026,1,3,port23,Alexandria,Egypt,EGY,6,1,4,3,1,14,15,23014,45404,15171,4913,13468,88503,101971,50133,0,700,30,1941,50864,52806
2026-01-04,2026,1,4,port2044,El Dekheila,Egypt,EGY,2,1,0,0,1,3,4,2192,37474,0,0,0,39667,39667,4401,4840,0,0,33104,9241,42345
2026-01-04,2026,1,4,port23,Alexandria,Egypt,EGY,1,2,3,1,2,7,9,10233,23764,19400,3637,11943,57036,68979,7464,10366,1227,0,5847,19057,24905
2026-01-05,2026,1,5,port2044,El Dekheila,Egypt,EGY,3,3,1,0,2,7,9,33517,133382,454,0,31091,167354,198445,0,4840,0,0,0,4840,4840
2026-01-05,2026,1,5,port23,Alexandria,Egypt,EGY,6,4,6,0,1,16,17,78145,104597,16273,0,1844,199015,200859,50848,9942,4622,0,0,65413,65413
2026-01-06,2026,1,6,port2044,El Dekheila,Egypt,EGY,1,1,0,0,0,2,2,0,0,0,0,0,0,0,591,0,0,0,0,591,591
2026-01-06,2026,1,6,port23,Alexandria,Egypt,EGY,4,1,4,0,2,9,11,64651,23764,11645,0,46607,100062,146670,7464,3314,1620,0,0,12398,12398
2026-01-07,2026,1,7,port2044,El Dekheila,Egypt,EGY,5,0,0,0,2,5,7,8565,0,0,0,0,8565,8565,11588,0,0,0,28353,11588,39941
2026-01-07,2026,1,7,port23,Alexandria,Egypt,EGY,6,1,3,0,0,10,10,241163,23764,7096,0,0,272024,272024,68488,3314,613,0,0,72416,72416
2026-01-08,2026,1,8,port2044,El Dekheila,Egypt,EGY,0,3,3,0,0,6,6,0,92965,4604,0,0,97570,97570,0,32815,1060,0,0,33875,33875
2026-01-08,2026,1,8,port23,Alexandria,Egypt,EGY,3,1,3,2,2,9,11,14053,52533,3709,5109,8654,75406,84061,29049,0,1227,30,7985,30307,38292
2026-01-09,2026,1,9,port2044,El Dekheila,Egypt,EGY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-09,2026,1,9,port23,Alexandria,Egypt,EGY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-10,2026,1,10,port2044,El Dekheila,Egypt,EGY,3,3,0,0,1,6,7,10195,159398,0,0,2401,169594,171996,2179,4840,0,0,0,7020,7020
2026-01-10,2026,1,10,port23,Alexandria,Egypt,EGY,4,1,3,1,1,9,10,20596,45518,3397,3525,0,73037,73037,23432,0,4443,0,0,27876,27876
2026-01-11,2026,1,11,port2044,El Dekheila,Egypt,EGY,1,2,0,0,0,3,3,0,51801,0,0,0,51801,51801,9540,49825,0,0,0,59366,59366
2026-01-11,2026,1,11,port23,Alexandria,Egypt,EGY,5,0,1,0,0,6,6,51959,0,1854,0,0,53814,53814,23175,0,613,0,0,23788,23788
2026-01-12,2026,1,12,port2044,El Dekheila,Egypt,EGY,0,0,1,0,0,1,1,0,0,1729,0,0,1729,1729,0,0,786,0,0,786,786
2026-01-12,2026,1,12,port23,Alexandria,Egypt,EGY,3,4,2,1,2,10,12,18161,71949,4523,2281,10499,96916,107416,19997,3314,613,0,3494,23924,27419
2026-01-13,2026,1,13,port2044,El Dekheila,Egypt,EGY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-13,2026,1,13,port23,Alexandria,Egypt,EGY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-14,2026,1,14,port2044,El Dekheila,Egypt,EGY,3,1,2,0,0,6,6,6578,26991,1392,0,0,34962,34962,6539,0,1063,0,0,7603,7603
2026-01-14,2026,1,14,port23,Alexandria,Egypt,EGY,1,0,3,1,1,5,6,8331,0,4902,1874,30797,15107,45905,0,0,758,0,0,758,758
2026-01-15,2026,1,15,port2044,El Dekheila,Egypt,EGY,2,3,1,0,2,6,8,0,145866,0,0,10460,145866,156326,4237,4840,2009,0,9098,11087,20185
2026-01-15,2026,1,15,port23,Alexandria,Egypt,EGY,8,7,6,0,4,21,25,70903,167031,9093,0,54484,247027,301512,96291,9942,1840,0,31381,108074,139455
2026-01-16,2026,1,16,port2044,El Dekheila,Egypt,EGY,3,4,2,0,1,9,10,11982,171185,1729,0,37580,184897,222478,5987,0,1698,0,0,7686,7686
2026-01-16,2026,1,16,port23,Alexandria,Egypt,EGY,9,2,3,0,1,14,15,75980,30378,5732,0,1618,112090,113709,68937,0,1227,0,0,70164,70164
2026-01-17,2026,1,17,port2044,El Dekheila,Egypt,EGY,3,0,0,0,0,3,3,1088,0,0,0,0,1088,1088,3913,0,0,0,0,3913,3913
2026-01-17,2026,1,17,port23,Alexandria,Egypt,EGY,3,3,3,0,1,9,10,70555,61914,5564,0,23277,138034,161312,7464,13541,1840,0,0,22846,22846
2026-01-18,2026,1,18,port2044,El Dekheila,Egypt,EGY,3,1,1,0,1,5,6,25514,7012,1548,0,0,34074,34074,2255,0,0,0,1764,2255,4019
2026-01-18,2026,1,18,port23,Alexandria,Egypt,EGY,2,0,3,0,2,5,7,10233,0,2595,0,9685,12828,22513,13445,0,928,0,8319,14374,22694
2026-01-19,2026,1,19,port2044,El Dekheila,Egypt,EGY,2,2,1,0,4,5,9,6540,30762,0,0,11486,37303,48789,8790,623,1059,0,23396,10473,33870
2026-01-19,2026,1,19,port23,Alexandria,Egypt,EGY,8,7,4,1,1,20,21,54330,89630,6380,0,0,150341,150341,183682,82597,2092,0,27300,268373,295673
2026-01-20,2026,1,20,port2044,El Dekheila,Egypt,EGY,2,1,1,0,2,4,6,4338,0,0,0,34974,4338,39312,2179,981,3535,0,0,6696,6696
2026-01-20,2026,1,20,port23,Alexandria,Egypt,EGY,6,5,4,1,1,16,17,40522,119055,7789,3637,8654,171006,179661,9816,30106,1966,0,3494,41889,45384
2026-01-21,2026,1,21,port2044,El Dekheila,Egypt,EGY,3,0,1,0,0,4,4,0,0,0,0,0,0,0,21857,0,506,0,0,22364,22364
2026-01-21,2026,1,21,port23,Alexandria,Egypt,EGY,2,0,1,0,1,3,4,10233,0,1854,0,36420,12087,48508,16881,0,613,0,0,17494,17494
2026-01-22,2026,1,22,port2044,El Dekheila,Egypt,EGY,2,4,0,0,0,6,6,5431,65094,0,0,0,70526,70526,810,81007,0,0,0,81817,81817
2026-01-22,2026,1,22,port23,Alexandria,Egypt,EGY,8,0,1,0,2,9,11,2855,0,1854,0,35106,4710,39817,244241,0,613,0,1574,244855,246429
2026-01-23,2026,1,23,port2044,El Dekheila,Egypt,EGY,2,1,0,0,0,3,3,2192,37474,0,0,0,39667,39667,2739,4840,0,0,0,7579,7579
2026-01-23,2026,1,23,port23,Alexandria,Egypt,EGY,4,1,1,1,2,7,9,15147,0,4350,0,0,19497,19497,11966,23805,0,0,2092,35772,37864
2026-01-24,2026,1,24,port2044,El Dekheila,Egypt,EGY,3,2,0,0,0,5,5,0,38862,0,0,0,38862,38862,12997,4840,0,0,0,17838,17838
2026-01-24,2026,1,24,port23,Alexandria,Egypt,EGY,6,4,2,0,1,12,13,77728,104463,3709,0,8654,185901,194555,75440,11024,1227,0,3494,87692,91186
2026-01-25,2026,1,25,port2044,El Dekheila,Egypt,EGY,0,2,1,0,0,3,3,0,3430,0,0,0,3430,3430,0,0,3378,0,0,3378,3378
2026-01-25,2026,1,25,port23,Alexandria,Egypt,EGY,2,0,0,0,0,2,2,31090,0,0,0,0,31090,31090,7464,0,0,0,0,7464,7464
2026-01-26,2026,1,26,port2044,El Dekheila,Egypt,EGY,4,2,0,0,1,6,7,16166,91425,0,0,0,107592,107592,4359,4840,0,0,5353,9200,14553
2026-01-26,2026,1,26,port23,Alexandria,Egypt,EGY,5,6,7,0,3,18,21,30718,94969,5382,0,13575,131070,144645,34292,9849,4506,0,9331,48648,57980
2026-01-27,2026,1,27,port2044,El Dekheila,Egypt,EGY,0,1,0,0,0,1,1,0,66635,0,0,0,66635,66635,0,0,0,0,0,0,0
2026-01-27,2026,1,27,port23,Alexandria,Egypt,EGY,1,0,2,1,1,4,5,10233,0,1369,0,8654,11602,20257,7464,0,2525,0,3494,9989,13484
2026-01-28,2026,1,28,port2044,El Dekheila,Egypt,EGY,1,0,1,0,1,2,3,0,0,0,0,0,0,0,6972,0,2177,0,35433,9150,44583
2026-01-28,2026,1,28,port23,Alexandria,Egypt,EGY,2,1,0,1,0,4,4,20596,23764,0,649,0,45010,45010,16591,3314,0,116,0,20021,20021
2026-01-29,2026,1,29,port2044,El Dekheila,Egypt,EGY,2,2,2,0,0,6,6,0,101241,0,0,0,101241,101241,11689,11645,12746,0,0,36081,36081
2026-01-29,2026,1,29,port23,Alexandria,Egypt,EGY,7,2,4,0,2,13,15,20466,0,14568,0,31751,35034,66785,60893,47044,6022,0,26849,113960,140810
2026-01-30,2026,1,30,port2044,El Dekheila,Egypt,EGY,1,1,0,0,1,2,3,0,66677,0,0,14983,66677,81661,8735,0,0,0,17271,8735,26006
2026-01-30,2026,1,30,port23,Alexandria,Egypt,EGY,5,2,0,1,2,8,10,53265,55733,0,649,22914,109648,132562,177185,6913,0,116,0,184215,184215
2026-01-31,2026,1,31,port2044,El Dekheila,Egypt,EGY,0,0,1,0,1,1,2,0,0,289,0,691,289,981,0,0,0,0,0,0,0
2026-01-31,2026,1,31,port23,Alexandria,Egypt,EGY,4,1,2,0,1,7,8,27646,23764,1854,0,8654,53266,61921,19362,3314,4430,0,3494,27106,30601
2026-02-01,2026,2,1,port2044,El Dekheila,Egypt,EGY,2,1,0,0,0,3,3,0,0,0,0,0,0,0,3426,24194,0,0,0,27621,27621
2026-02-01,2026,2,1,port23,Alexandria,Egypt,EGY,2,1,4,1,1,8,9,10612,27905,18199,1387,8654,58104,66759,49812,0,7445,0,3494,57257,60752
2026-02-02,2026,2,2,port2044,El Dekheila,Egypt,EGY,0,1,0,0,0,1,1,0,31237,0,0,0,31237,31237,0,0,0,0,0,0,0
2026-02-02,2026,2,2,port23,Alexandria,Egypt,EGY,3,2,3,0,2,8,10,119799,47427,1542,0,14010,168769,182779,12575,0,2391,0,3494,14967,18462
2026-02-03,2026,2,3,port2044,El Dekheila,Egypt,EGY,2,1,1,0,2,4,6,2145,30455,1703,0,7386,34304,41691,12847,0,1060,0,9098,13908,23006
2026-02-03,2026,2,3,port23,Alexandria,Egypt,EGY,2,3,3,1,2,9,11,35072,53647,1854,1741,60616,92316,152933,0,6628,3188,0,0,9816,9816
2026-02-04,2026,2,4,port2044,El Dekheila,Egypt,EGY,4,1,0,0,4,5,9,4000,29565,0,0,2247,33565,35813,11859,0,0,0,5628,11859,17487
2026-02-04,2026,2,4,port23,Alexandria,Egypt,EGY,4,2,5,0,1,11,12,19649,41211,3948,0,27090,64808,91898,20941,3314,5636,0,0,29891,29891
2026-02-05,2026,2,5,port2044,El Dekheila,Egypt,EGY,2,3,0,0,1,5,6,1929,86855,0,0,0,88785,88785,4798,4840,0,0,30854,9638,40493
2026-02-05,2026,2,5,port23,Alexandria,Egypt,EGY,3,1,4,0,1,8,9,53094,23764,6168,0,0,83028,83028,36884,3314,1966,0,950,42165,43116
2026-02-06,2026,2,6,port2044,El Dekheila,Egypt,EGY,3,1,0,0,1,4,5,7063,26161,0,0,5905,33225,39130,3086,0,0,0,9098,3086,12184
2026-02-06,2026,2,6,port23,Alexandria,Egypt,EGY,4,1,3,0,1,8,9,17933,14384,8882,0,7777,41200,48978,29064,6913,2690,0,0,38669,38669
2026-02-07,2026,2,7,port2044,El Dekheila,Egypt,EGY,3,1,3,0,1,7,8,13485,37474,0,0,9568,50959,60528,5319,4840,1518,0,7144,11678,18822
2026-02-07,2026,2,7,port23,Alexandria,Egypt,EGY,5,3,1,1,2,10,12,11507,47529,0,1357,299,60394,60694,46791,25666,3025,30,2861,75513,78375
2026-02-08,2026,2,8,port2044,El Dekheila,Egypt,EGY,2,2,0,0,0,4,4,2192,42921,0,0,0,45114,45114,10445,4840,0,0,0,15285,15285
2026-02-08,2026,2,8,port23,Alexandria,Egypt,EGY,2,0,2,0,3,4,7,4791,0,1854,0,16662,6646,23308,0,0,2691,0,0,2691,2691
2026-02-09,2026,2,9,port2044,El Dekheila,Egypt,EGY,2,2,1,0,0,5,5,2192,80347,0,0,0,82540,82540,4508,0,2522,0,0,7030,7030
2026-02-09,2026,2,9,port23,Alexandria,Egypt,EGY,3,4,3,0,1,10,11,10612,51326,2261,0,0,64200,64200,46743,6913,663,0,29232,54321,83553
2026-02-10,2026,2,10,port2044,El Dekheila,Egypt,EGY,3,2,0,0,0,5,5,2192,94388,0,0,0,96581,96581,20756,11645,0,0,0,32401,32401
2026-02-10,2026,2,10,port23,Alexandria,Egypt,EGY,3,2,1,0,0,6,6,51679,69981,1854,0,0,123515,123515,0,0,613,0,0,613,613
2026-02-11,2026,2,11,port2044,El Dekheila,Egypt,EGY,5,1,0,0,0,6,6,4385,172841,0,0,0,177226,177226,8880,0,0,0,0,8880,8880
2026-02-11,2026,2,11,port23,Alexandria,Egypt,EGY,6,2,2,0,1,10,11,47803,47529,3356,0,0,98690,98690,136672,6628,613,0,578,143914,144492
